userid,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.23677786113427e-06,1.57420249288689e-06,8.9523366013072e-07,,,,5.604343332896e-08,2.87560042105178e-06,3.77784708512877e-06,2.49399678120014e-06,1.97433333333333e-06,,,,6.065829522935e-08,5.13506468321299e-06,2.676638257425e-08,2.8683292855991e-07,2.3525e-07,,,,5.142857142857e-08,7.6448028572779e-07,234.681377,131.071474,76.07,,,,5.568714,190.405764,-2.356867,-2.20701,-2.09435,,,,-2.337975,-2.884238,7.4818,7.2786,7.01665,,,,7.56105,8.03025,5.901317,6.15,6.79,,,,5.013,4.342988,-2.08395,-1.96005,-2.037,,,,-1.95,-2.784,-2.697,-2.391,-2.15205,,,,-2.72595,-2.97495,7.88205,7.461,7.03905,,,,8.22705,8.24595,7.24005,7.05795,7.00095,,,,6.89505,7.83405,6.40695,6.35895,6.96195,,,,6.89505,4.578,4.788,6.01395,6.57,,,,3.13095,3.97395,9.834462,9.784696,9.987046,,,,9.579618,9.578333,-0.075029,-1.235546,-0.738283,,,,0.844525,1.128875,0.300101,1.671504,1.186166,,,,0.081469,0.312744,0.181714,1.506752,1.197717,,,,-0.247844,-0.200819,1.07498,-1.13561,-0.4939,,,,1.90905,1.38064,-1.89516,-1.34915,-0.97515,,,,-0.22,1.02506,0.677463,2.20316,1.71971,,,,0.40975,0.438075,0.12705,0.82775,0.583138,,,,-0.246812,0.237325,0.713212,1.94769,1.63419,,,,-0.065312,-0.174625,-0.127737,0.8107,0.688462,,,,-0.430375,-0.219313,0.875671,2.586033,1.84308,,,,1.168208,1.189685
AkuXO1X9V7QUWMjUGTgbYQis8wO2,8.962441139033e-07,1.13475421581585e-06,7.6077103250221e-07,3.6514853570157e-07,1.058823529411e-08,,,1.91831621856041e-06,1.87788235294118e-06,2.40118065360564e-06,2.69966639030019e-06,3.6514853570157e-07,1.058823529411e-08,,,4.64605031560747e-06,2.3738848046492e-07,1.9870463318705e-07,1.815625e-07,3.6514853570157e-07,1.058823529411e-08,,,1.7911076134649e-07,172.089105,74.563401,138.205475,5.842377,0.18,,,254.733203,-2.027117,-1.826025,-1.744007,-1.61505,-1.83495,,,-2.319707,7.221233,6.814238,6.695721,6.53205,6.94305,,,7.534457,6.475,7.120013,6.978579,7.54605,6.93405,,,5.304,-1.75905,-1.68195,-1.55805,-1.61505,-1.83495,,,-1.74,-2.41995,-1.96005,-1.92195,-1.61505,-1.83495,,,-2.67795,7.623,7.00095,6.93405,6.53205,6.94305,,,7.911,6.90495,6.73305,6.474,6.53205,6.94305,,,6.89505,6.819,7.21095,7.23,7.54605,6.93405,,,6.69405,6.129,7.029,6.83805,7.54605,6.93405,,,4.089,9.911764,10.024163,9.829672,10.110338,9.982687,,,9.56213,-0.814337,-0.613696,-0.547073,-0.199512,-2.11626,,,0.612385,0.545708,0.204773,0.203854,-0.537075,4.0975,,,0.36357,0.594947,0.334606,0.35088,-0.356125,3.75842,,,0.040622,0.29645,-0.050738,-0.050738,-0.199512,-2.11626,,,1.91978,-1.7083,-2.11626,-2.19381,-0.199512,-2.11626,,,-1.82009,2.03019,4.0975,4.73193,-0.537075,4.0975,,,2.75784,0.049088,-1.30309,-1.30309,-0.537075,4.0975,,,-0.949713,1.95539,3.75842,4.39257,-0.356125,3.75842,,,2.56603,0.110963,-1.09037,-1.09037,-0.356125,3.75842,,,-1.38765,1.25006,2.515712,1.8902,0.674596,5.949267,,,1.990114
AkuXO1X9V7QUWMjUGTgbYQis8wO2,9.3796358947031e-07,1.26127210646897e-06,6.9626312512918e-07,,,,,2.97494029964732e-06,2.30532667969029e-06,2.67776489454355e-06,2.130125e-06,,,,,3.83333731613052e-06,3.513559322034e-08,1.5814237376687e-07,1.958208955224e-08,,,,,1.33670668999841e-06,117.408476,168.115742,61.741387,,,,,339.36198,-1.93122,-1.9053,-2.04039,,,,,-2.6988,7.23819,6.864,6.8934,,,,,7.869325,6.1482,6.8664,6.99663,,,,,4.491475,-1.55805,-1.701,-1.692,,,,,-2.32395,-2.56305,-2.01705,-2.27595,,,,,-2.92695,7.97805,7.068,7.13505,,,,,8.112,6.90495,6.579,6.57,,,,,7.566,7.767,7.50795,7.79505,,,,,5.26695,2.05905,6.483,6.483,,,,,2.96895,9.912259,9.9013,10.046353,,,,,9.487622,0.474733,-3.118284,-1.284469,,,,,1.699706,-0.081619,6.84628,-0.220029,,,,,0.064694,-0.347297,6.358511,-0.116214,,,,,-0.59455,2.39608,-2.12052,1.49174,,,,,2.31674,-0.518925,-4.74347,-2.51281,,,,,0.917538,0.29095,13.2965,2.10499,,,,,0.368088,-1.32852,0.5929,-5.95389,,,,,-0.477262,0.231413,12.1557,1.99884,,,,,-0.090612,-2.05961,0.985875,-5.9004,,,,,-1.2331,1.025592,9.983519,3.865383,,,,,1.844839
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.86213406061473e-06,2.19937567501816e-06,1.23105123358565e-06,,,,,3.33131670608203e-06,4.49835719709499e-06,2.19937567501816e-06,2.68993058692971e-06,,,,,3.5431374249038e-06,1.3010548023108e-07,2.19937567501816e-06,6.835683030978e-08,,,,,3.11949598726026e-06,291.345147,37.389386,209.480925,,,,,169.954967,-2.149417,-1.88295,-2.047481,,,,,-2.553525,7.377417,6.972,6.834375,,,,,7.767,5.800117,6.081,7.141744,,,,,4.788525,-1.443,-1.88295,-1.88295,,,,,-2.448,-2.72595,-1.88295,-2.238,,,,,-2.65905,8.18805,6.972,7.02,,,,,7.80495,6.59895,6.972,6.68505,,,,,7.72905,8.83905,6.081,8.95395,,,,,4.99905,3.639,6.081,6.16695,,,,,4.578,9.765033,9.441019,10.122523,,,,,9.476609,0.783627,-5.46659,-3.694986,,,,,0.958787,0.135422,15.7341,7.183188,,,,,0.173525,-0.182264,14.245,6.653595,,,,,-0.177168,2.37421,-5.46659,-2.35139,,,,,1.0472,-1.10949,-5.46659,-4.87039,,,,,0.870375,0.596475,15.7341,14.2498,,,,,0.185075,-0.3861,15.7341,1.65674,,,,,0.161975,0.648862,14.245,13.2615,,,,,-0.160462,-1.00636,14.245,1.8546,,,,,-0.193875,1.212353,21.917243,10.636165,,,,,0.990715
AkuXO1X9V7QUWMjUGTgbYQis8wO2,2.10533655633879e-06,1.56547387140228e-06,1.01830321307483e-06,,,,,3.18530511854688e-06,3.73844762338761e-06,2.44025648306177e-06,2.59313326928045e-06,,,,,3.49823469124318e-06,7.15593220339e-08,8.1443669422874e-07,3.508384290607e-08,,,,,2.87237554585057e-06,282.97824,101.093858,126.799912,,,,,154.258383,-2.283021,-2.06505,-2.098114,,,,,-2.835975,7.3893,7.01665,6.921429,,,,,7.839,5.833564,6.18035,7.01685,,,,,4.4865,-1.55805,-2.06505,-1.82595,,,,,-2.745,-2.89905,-2.06505,-2.343,,,,,-2.92695,8.016,7.02,7.077,,,,,7.911,6.63705,7.00995,6.675,,,,,7.767,7.326,6.34005,7.64205,,,,,4.65405,4.30905,6.072,6.16695,,,,,4.31895,9.773029,9.576112,10.087794,,,,,9.467589,0.896344,-3.958257,-1.571841,,,,,1.565985,-0.000825,9.99068,1.510536,,,,,-0.471624,-0.368245,9.172163,1.565891,,,,,-0.952258,1.7864,-2.41532,0.898425,,,,,1.63501,-0.187963,-5.25869,-3.51161,,,,,1.49696,0.326012,14.6127,9.43099,,,,,-0.301812,-0.911762,4.64544,-4.18151,,,,,-0.641437,0.067238,13.5392,8.97449,,,,,-0.804925,-1.3464,4.23418,-3.90142,,,,,-1.09959,1.099026,14.138488,4.443644,,,,,1.899191
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.41524904193815e-06,1.15280001014939e-06,4.9672838972692e-07,,,,,1.35301419878962e-06,3.0530937794797e-06,1.72710149177799e-06,1.64647909965646e-06,,,,,2.08150680472704e-06,5.352941176471e-08,5.657543553909e-08,7.5e-08,,,,,1.1968354311426e-07,321.739335,145.059071,76.753438,,,,,99.369482,-2.382995,-2.284,-2.170744,,,,,-2.695275,7.486827,7.2545,7.096481,,,,,7.903237,5.910341,6.226325,6.624488,,,,,4.63275,-2.247,-2.199,-2.07495,,,,,-2.60205,-2.56305,-2.38095,-2.286,,,,,-2.75505,7.872,7.422,7.173,,,,,7.93905,7.212,7.10595,7.05795,,,,,7.872,6.71295,6.723,7.04805,,,,,4.67295,4.61595,5.75595,6.05205,,,,,4.54905,9.861843,9.836344,9.951114,,,,,9.549564,-0.235262,-0.771352,-0.121378,,,,,1.601702,0.36585,0.712684,-0.262282,,,,,-0.384622,0.251188,0.722058,-0.142657,,,,,-0.831876,1.32715,-0.243925,0.253,,,,,2.00076,-1.34021,-0.97405,-0.937887,,,,,1.1814,0.513287,1.23571,1.21467,,,,,0.003438,0.127875,-0.319963,-1.06356,,,,,-0.591937,0.595375,1.15211,1.16682,,,,,-0.519475,-0.145612,-0.146712,-0.864738,,,,,-1.0219,0.987857,1.375636,1.073999,,,,,1.870654
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.87033600119436e-06,1.55458083232075e-06,1.8151782300597e-07,,,,,1.73812900092469e-06,3.5825e-06,2.81664329933092e-06,4.9023529411765e-07,,,,,3.0217436532377e-06,2.3294117647059e-07,3.418672058118e-08,1.886904761905e-08,,,,,2.1675036103706e-07,224.996988,203.002045,10.486186,,,,,193.052035,-2.36235,-2.201,-2.24735,,,,,-2.54421,7.4095,7.07415,6.99765,,,,,7.73442,6.2552,6.48185,6.7803,,,,,4.7268,-2.05605,-1.989,-2.07495,,,,,-2.037,-2.80305,-2.42895,-2.40105,,,,,-2.80305,7.68105,7.25895,7.24995,,,,,8.016,7.068,6.90495,6.85695,,,,,7.164,6.99105,7.09605,7.24995,,,,,6.64605,5.44905,5.99505,6.081,,,,,3.27495,10.003189,9.851737,10.012694,,,,,9.484375,0.522638,-1.34986,-0.823439,,,,,1.459592,0.359906,1.818023,0.70565,,,,,-0.042955,0.042419,1.709652,0.727098,,,,,-0.523024,1.3046,-1.25015,0.075212,,,,,2.3749,-0.546838,-1.59528,-1.39246,,,,,0.16225,0.42295,2.63216,2.07556,,,,,0.36025,0.246125,1.03799,-1.10756,,,,,-0.625625,0.354475,2.49837,2.03321,,,,,0.127875,-0.240488,1.06219,-0.957137,,,,,-1.32138,0.88404,2.87103,2.236142,,,,,1.639049
G5HUh7g6V7Tog0j6Jod0j3hWVfR2,5.352941176471e-08,1.60495469738613e-06,2.4802045253159e-06,,,,2.52166188213144e-06,9.4631680060812e-07,5.352941176471e-08,2.65236984983476e-06,3.73142830656456e-06,,,,3.88693988911085e-06,3.51474516640611e-06,5.352941176471e-08,3.0802801184112e-07,2.4582352941176e-07,,,,1.635294117647e-08,7.459079675479e-08,0.91,91.52144,933.928394,,,,514.670314,156.392274,-0.13995,-1.36965,-0.568832,,,,-0.737895,-0.4628,5.727,6.11335,5.735108,,,,5.74161,5.674883,7.872,7.56535,7.827576,,,,7.935285,8.093567,-0.13995,-1.22295,-0.09195,,,,-0.48495,-0.255,-0.13995,-1.443,-1.16505,,,,-1.002,-0.906,5.727,6.168,6.12,,,,5.89905,5.86095,5.727,6.04305,5.46795,,,,5.53605,5.526,7.872,7.728,8.475,,,,8.217,8.37,7.872,7.34505,7.278,,,,7.66095,7.73805,9.735836,9.823137,9.730477,,,,9.825496,9.898314,-0.124025,0.279812,0.038326,,,,-0.187124,-0.020136,0.030112,-0.152717,-0.009726,,,,-0.014383,-0.183471,0.153038,-0.536387,-0.055275,,,,0.1533,-0.319397,-0.124025,0.316112,0.230312,,,,0.0847,0.111925,-0.124025,0.230312,-0.2409,,,,-0.451,-0.427625,0.030112,-0.102575,0.312125,,,,0.415662,0.461863,0.030112,-0.1925,-0.224125,,,,-0.396412,-0.396412,0.153038,-0.291912,0.615313,,,,1.25634,1.15486,0.153038,-0.82335,-0.82335,,,,-1.09821,-1.03922,0.199273,0.640955,0.458127,,,,0.872911,0.66995
G5HUh7g6V7Tog0j6Jod0j3hWVfR2,,,1.92215975618697e-06,,,,3.39702363673309e-06,2.07172019580765e-06,,,3.57907985415072e-06,,,,3.87243431480656e-06,3.97807283126797e-06,,,2.441860465116e-08,,,,2.22125420812581e-06,1.0481259466305e-07,,,1005.805165,,,,320.967597,347.90596,,,-0.872273,,,,-1.00779,-0.804638,,,5.88019,,,,5.91261,5.752144,,,7.752346,,,,7.5618,7.913906,,,-0.38895,,,,-0.98295,-0.447,,,-1.06005,,,,-1.03095,-1.08795,,,6.05295,,,,5.95695,5.94705,,,5.60295,,,,5.832,5.65005,,,8.23605,,,,7.815,8.04405,,,7.374,,,,7.43205,7.623,,,9.772651,,,,9.652067,9.819664,,,-0.045597,,,,-0.062672,-0.009402,,,0.091157,,,,-0.04664,-0.088361,,,0.246035,,,,-0.047575,-0.121808,,,0.309512,,,,0.017738,0.112337,,,-0.213537,,,,-0.1584,-0.223988,,,0.399987,,,,0.035062,0.038362,,,-0.32065,,,,-0.1166,-0.171188,,,0.698225,,,,0.093225,0.1683,,,-0.464612,,,,-0.165688,-0.279812,,,0.482925,,,,0.155182,0.256399
G5HUh7g6V7Tog0j6Jod0j3hWVfR2,1.529411764706e-08,9.2745960675216e-07,2.06551447313974e-06,,,,3.20478180812021e-06,4.6474345632367e-07,1.529411764706e-08,1.92008762258928e-06,3.99112633352494e-06,,,,4.28062289430887e-06,1.11021818984636e-06,1.529411764706e-08,1.8588501191414e-07,5.613333333333e-08,,,,1.42810139041837e-06,6.428884924483e-08,0.52,77.531321,947.350502,,,,632.154833,43.971957,-0.36105,-0.65735,-0.920309,,,,-0.926505,-0.73602,5.49705,5.6537,5.637176,,,,5.6427,5.55282,8.064,7.821,7.914202,,,,7.907715,8.23218,-0.36105,-0.38895,-0.68595,,,,-0.77205,-0.48495,-0.36105,-1.06005,-1.13595,,,,-1.155,-1.11705,5.49705,5.823,5.84205,,,,5.80395,5.679,5.49705,5.54505,5.45895,,,,5.51595,5.48805,8.064,7.90995,8.35095,,,,8.19795,8.48505,8.064,7.719,7.28805,,,,7.575,7.75695,9.766064,9.677213,9.764325,,,,9.762303,9.961744,-0.0891,-0.01572,0.025856,,,,0.015455,-0.069602,0.051838,0.045971,-0.053745,,,,0.025066,0.16115,0.297,0.273029,-0.045142,,,,0.005871,0.262267,-0.0891,0.298238,0.377438,,,,0.127188,0.076862,-0.0891,-0.195387,-0.518237,,,,-0.242275,-0.34815,0.051838,0.082225,0.364375,,,,0.178613,0.254925,0.051838,-0.008938,-0.60445,,,,-0.087862,0.11495,0.297,0.738513,0.831187,,,,0.36905,0.543813,0.297,-0.453337,-1.03427,,,,-0.1826,0.089375,0.31438,0.62313,0.530453,,,,0.1879,0.335554
G5HUh7g6V7Tog0j6Jod0j3hWVfR2,5.866350015129e-08,2.61805152610323e-06,1.53575167841127e-06,,,,2.98716832387207e-06,3.0675010730029e-07,5.866350015129e-08,3.75004631481816e-06,2.89861697112104e-06,,,,4.19095076334491e-06,3.0675010730029e-07,5.866350015129e-08,2.8635125473513e-07,2e-09,,,,8.2868552946664e-07,3.0675010730029e-07,0.938616,594.925288,469.97897,,,,626.560312,20.245507,-0.68595,-1.035795,-0.848306,,,,-0.910895,-1.08795,5.48805,5.65029,5.585325,,,,5.503255,5.574,8.169,7.86552,8.123559,,,,7.947736,8.112,-0.68595,-0.52305,-0.58995,,,,-0.62895,-1.08795,-0.68595,-1.443,-1.26105,,,,-1.18395,-1.08795,5.48805,6.01395,5.871,,,,5.65995,5.574,5.48805,5.373,5.325,,,,5.35395,5.574,8.169,8.04405,8.48505,,,,8.14005,8.112,8.169,7.60395,7.63305,,,,7.70895,8.112,9.86518,9.74739,9.902386,,,,9.714056,9.902407,0.162937,0.22825,-0.134612,,,,-0.005325,-0.582038,-0.297825,-0.206924,0.28099,,,,-0.282362,0.38885,-0.516863,-0.570432,0.493179,,,,-0.350725,1.17233,0.162937,0.571312,0.360525,,,,0.212987,-0.582038,0.162937,-0.017462,-0.794612,,,,-0.43615,-0.582038,-0.297825,-0.037125,0.893888,,,,0.155375,0.38885,-0.297825,-0.382525,-0.197863,,,,-0.410025,0.38885,-0.516863,-0.023375,1.58909,,,,0.7315,1.17233,-0.516863,-0.965388,-0.376337,,,,-0.718437,1.17233,0.618381,0.662825,0.723348,,,,0.664593,1.365405
G5HUh7g6V7Tog0j6Jod0j3hWVfR2,,2.12721744238192e-06,2.50626163786819e-06,,,,3.78897673235148e-06,1.60715503267817e-06,,3.60307469663498e-06,3.59121029879291e-06,,,,4.88102166204965e-06,2.65222195171178e-06,,1.0888481426616e-07,3.032415003154e-07,,,,7.1848478479105e-07,4.4617506781741e-07,,278.659993,830.298191,,,,635.864387,87.826815,,-0.947975,-0.863118,,,,-1.13385,-0.996,,5.6585,5.595829,,,,5.607375,5.513,,7.79535,8.092359,,,,7.88175,7.9933,,-0.849,-0.58095,,,,-1.08795,-0.849,,-1.03095,-1.12695,,,,-1.17495,-1.098,,5.75595,5.832,,,,5.65005,5.56395,,5.54505,5.36295,,,,5.574,5.44905,,8.025,8.59005,,,,8.313,8.14995,,7.44105,7.719,,,,7.55595,7.85295,,9.680416,9.880278,,,,9.740829,9.762303,,0.010839,0.003171,,,,-0.141762,0.083188,,-0.018769,0.082993,,,,0.062064,-0.096388,,0.043358,0.185156,,,,0.048658,-0.384771,,0.3443,0.343612,,,,0.0671,0.103125,,-0.2442,-0.207212,,,,-0.288612,0.069988,,0.24255,0.249838,,,,0.204875,-0.0825,,-0.2046,-0.213675,,,,-0.090062,-0.12265,,0.674712,0.653125,,,,0.35255,-0.3784,,-0.703038,-0.571588,,,,-0.3685,-0.390913,,0.553933,0.376421,,,,0.318475,0.405982
G5HUh7g6V7Tog0j6Jod0j3hWVfR2,8.89228318122e-08,1.10333678449613e-06,1.99325555373239e-06,,,,3.31224672844526e-06,1.70092880510353e-06,1.1750000000001e-07,1.35659599440715e-06,3.46127076555707e-06,,,,4.12375411346036e-06,3.32110983250046e-06,4.149704689335e-08,8.5007757458511e-07,4.57545467952e-08,,,,1.77393763519578e-06,3.3734189004813e-07,6.022417,36.663373,992.928824,,,,495.090208,206.057723,-0.865,-1.13145,-1.095348,,,,-1.189714,-1.059857,5.526,5.640975,5.645448,,,,5.645014,5.560157,8.115,7.991475,7.874076,,,,7.814571,8.038993,-0.696,-0.98295,-0.72495,,,,-1.10805,-0.792,-1.194,-1.27995,-1.37595,,,,-1.27005,-1.30905,5.631,5.727,5.928,,,,5.68905,5.70795,5.44005,5.55495,5.48805,,,,5.583,5.44005,8.313,8.25495,8.40795,,,,8.03505,8.29395,7.83405,7.728,7.55595,,,,7.69005,7.65195,9.860525,9.850969,9.754782,,,,9.714067,9.835663,-0.112979,-0.029494,0.036542,,,,0.016088,0.000314,0.004675,0.0902,-0.074574,,,,-0.181461,-0.140859,0.08415,0.148844,-0.095672,,,,-0.245929,-0.203343,-0.005912,-0.022275,0.266062,,,,0.231275,0.227975,-0.281325,-0.036712,-0.26345,,,,-0.172562,-0.2651,0.090338,0.254925,0.315838,,,,-0.042762,0.065312,-0.0616,-0.074525,-0.4378,,,,-0.374687,-0.373587,0.213125,0.45155,0.637863,,,,0.016362,0.154412,-0.03025,-0.153863,-0.747037,,,,-0.592488,-0.582862,0.173706,0.346939,0.441897,,,,0.348464,0.373538
G5HUh7g6V7Tog0j6Jod0j3hWVfR2,6.622069405445e-08,1.17636994280458e-06,1.9602565152082e-06,,,,2.64928959200194e-06,9.8557117052747e-07,1.1888020821923e-07,2.76569272304088e-06,2.95625244516284e-06,,,,3.41196166571439e-06,1.84361718406934e-06,1.356117988967e-08,2.058822757753e-08,1.1197368421053e-07,,,,1.10666295802426e-06,4.1577981617238e-07,3.258201,116.277932,888.424595,,,,515.283135,135.425817,-1.275,-1.23685,-1.267773,,,,-1.29621,-1.19065,5.4495,5.451,5.483734,,,,5.433105,5.419,8.217,7.988675,8.001825,,,,7.96599,8.13385,-1.08795,-1.098,-0.945,,,,-1.203,-1.12695,-1.46205,-1.42395,-1.51005,,,,-1.41405,-1.242,5.45895,5.60295,5.68905,,,,5.54505,5.45895,5.44005,5.31495,5.30595,,,,5.334,5.35395,8.37,8.17905,8.619,,,,8.13105,8.39895,8.064,7.776,7.671,,,,7.73805,7.92,9.944385,9.751792,9.787065,,,,9.730629,9.846481,-0.198138,-0.057131,0.078844,,,,0.033605,0.042167,0.094944,0.051677,-0.101819,,,,-0.080039,0.007883,0.33385,0.125904,-0.214363,,,,-0.168808,0.013979,-0.065312,0.3036,0.3322,,,,0.135025,0.133237,-0.330963,-0.41965,-0.353788,,,,-0.256438,-0.062838,0.161975,0.26125,0.247637,,,,0.094875,0.059538,0.027912,-0.148088,-0.372487,,,,-0.150837,-0.041388,0.448662,0.679388,0.538725,,,,0.261387,0.19855,0.219038,-0.4455,-0.684613,,,,-0.29095,-0.146437,0.405422,0.391086,0.493269,,,,0.28263,0.130765
G5HUh7g6V7Tog0j6Jod0j3hWVfR2,3.16516050146e-08,9.9403778658691e-07,2.07044504284646e-06,,,,2.60388564938251e-06,1.47531942777647e-06,3.16516050146e-08,1.65853486224238e-06,3.10847975805698e-06,,,,4.27701164673392e-06,2.19097036863806e-06,3.16516050146e-08,1.7258673699535e-07,1.8990438589261e-07,,,,1.3191498794847e-07,8.0288192196789e-07,3.165161,112.491384,903.40254,,,,584.139671,73.05032,-1.17495,-1.31637,-1.323989,,,,-1.391359,-1.2927,5.44005,5.47041,5.410139,,,,5.394641,5.34065,8.10195,7.671,8.062773,,,,7.999186,7.92335,-1.17495,-1.27005,-0.87795,,,,-1.203,-1.27005,-1.17495,-1.42395,-1.81605,,,,-1.51905,-1.31805,5.44005,5.54505,5.56395,,,,5.44005,5.35395,5.44005,5.382,5.181,,,,5.325,5.334,8.10195,7.85295,9.00195,,,,8.34105,8.03505,8.10195,7.44105,7.45095,,,,7.64205,7.85295,9.829356,9.513884,9.807934,,,,9.749782,9.642364,-0.08085,0.053488,0.028381,,,,-0.038025,0.151342,-0.024062,0.04048,-0.007975,,,,-0.01185,-0.065633,0.2849,-0.038252,-0.103656,,,,0.002863,-0.167429,-0.08085,0.18755,0.2772,,,,0.166925,0.179025,-0.08085,-0.160462,-0.33,,,,-0.247912,0.126775,-0.024062,0.064762,0.095425,,,,0.033688,-0.0528,-0.024062,-0.011962,-0.207075,,,,-0.095562,-0.087725,0.2849,0.350625,0.290538,,,,0.157988,-0.1298,0.2849,-0.296037,-0.286275,,,,-0.202812,-0.210513,0.297126,0.349566,0.227233,,,,0.150551,0.235193
G5HUh7g6V7Tog0j6Jod0j3hWVfR2,1.2834452983707e-07,2.5475092890104e-07,1.90741208187864e-06,,,,3.05681001701075e-06,9.5926827196288e-07,1.2834452983707e-07,2.5475092890104e-07,3.36416560296194e-06,,,,4.13566518984552e-06,1.62360625990331e-06,1.2834452983707e-07,2.5475092890104e-07,1.333333333333e-08,,,,1.05e-08,7.67396084734e-08,2.181857,8.406781,1018.712123,,,,618.634107,80.330291,-1.51905,-1.05,-1.360911,,,,-1.263795,-1.33203,5.41095,5.46795,5.537267,,,,5.44449,5.4744,7.88205,8.23605,7.940628,,,,8.000415,7.9524,-1.51905,-1.05,-1.11705,,,,-1.18395,-1.041,-1.51905,-1.05,-1.72995,,,,-1.41405,-1.60605,5.41095,5.46795,5.76495,,,,5.65995,5.631,5.41095,5.46795,5.28705,,,,5.25795,5.373,7.88205,8.23605,8.466,,,,8.14995,8.35095,7.88205,8.23605,7.28805,,,,7.83405,7.69005,9.680527,9.941504,9.780585,,,,9.760589,9.750789,-0.278437,-0.124437,-0.049256,,,,0.088481,-0.039683,0.0572,0.161425,0.026283,,,,-0.169194,-0.01672,0.399163,0.30745,0.064111,,,,-0.269005,0.030112,-0.278437,-0.124437,0.260425,,,,0.2882,0.065038,-0.278437,-0.124437,-0.55605,,,,-0.433537,-0.209963,0.0572,0.161425,0.407963,,,,0.255062,0.021862,0.0572,0.161425,-0.2937,,,,-0.344988,-0.065175,0.399163,0.30745,0.775087,,,,0.723938,0.214913,0.399163,0.30745,-0.609537,,,,-0.600462,-0.112613,0.490031,0.368874,0.524951,,,,0.505022,0.140462
